uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100008026,"Adelaide Tambo School of Nursing Science",
http://dx.doi.org/10.13039/100009401,"Adelphi University",
http://dx.doi.org/10.13039/100017007,"Adelson Family Foundation",
http://dx.doi.org/10.13039/100006386,"Adenoid Cystic Carcinoma Research Foundation",
http://dx.doi.org/10.13039/501100007356,"Adessium Foundation",
http://dx.doi.org/10.13039/100009957,"Adhesives and Sealant Council",
http://dx.doi.org/10.13039/501100002680,"Adivit",
http://dx.doi.org/10.13039/501100007814,"Adiyaman Üniversitesi",
http://dx.doi.org/10.13039/100007467,"Adler Foundation",
http://dx.doi.org/10.13039/501100014552,"Adlerbertska Research Foundation",
http://dx.doi.org/10.13039/501100003743,"Adlerbertska Stiftelserna",
http://dx.doi.org/10.13039/501100007365,"Admar Mutt Education Foundation",
http://dx.doi.org/10.13039/100005240,"Administration for Children and Families",
http://dx.doi.org/10.13039/100006307,"Administration for Community Living",
http://dx.doi.org/10.13039/100009337,"Administration for Native Americans",
http://dx.doi.org/10.13039/501100010813,"Administration of Ocean and Fisheries of Guangdong Province",
http://dx.doi.org/10.13039/501100009003,"Administration of Quality and Technology Supervision of Guangdong Province",
http://dx.doi.org/10.13039/100018938,"Administration of Traditional Chinese Medicine of Jilin Province",
http://dx.doi.org/10.13039/501100013961,"Administration of the Volgograd Region",
http://dx.doi.org/10.13039/100008768,"Administrative Sciences Association of Canada",
http://dx.doi.org/10.13039/501100016219,"Administração Regional de Saúde do Norte, Ministério da Saúde",
http://dx.doi.org/10.13039/501100002679,"Adnan Menderes Üniversitesi",
http://dx.doi.org/10.13039/100004344,"Adobe Systems",
http://dx.doi.org/10.13039/501100007357,"Adolf H Lundin Charitable Foundation",
http://dx.doi.org/10.13039/100018405,"Adolf Leuze Stiftung",
http://dx.doi.org/10.13039/501100013857,"Adolf Messer Stiftung",
http://dx.doi.org/10.13039/501100015425,"Adolf-Martens-Fonds",
http://dx.doi.org/10.13039/100007247,"Adolph C. and Mary Sprague Miller Institute for Basic Research in Science, University of California Berkeley",
http://dx.doi.org/10.13039/100013887,"Adolph and Esther Gottlieb Foundation",
http://dx.doi.org/10.13039/100001840,"Adolph and Ruth Schnurmacher Foundation",
http://dx.doi.org/10.13039/501100003071,"Adolphe Merkle Foundation",
http://dx.doi.org/10.13039/100006387,"Adrienne Helis Malvin Medical Research Foundation",
http://dx.doi.org/10.13039/100007528,"Adtranz",
http://dx.doi.org/10.13039/501100014490,"Advance HE",
http://dx.doi.org/10.13039/501100008914,"Advance Queensland",
http://dx.doi.org/10.13039/100018720,"Advanced Accelerator Applications",
http://dx.doi.org/10.13039/501100010480,"Advanced Biometric Research Center, Seoul National University",
http://dx.doi.org/10.13039/100008416,"Advanced Cardiac Therapeutics",
http://dx.doi.org/10.13039/501100018922,"Advanced Catalysis and Green Manufacturing Collaborative Innovation Center, Changzhou University",
http://dx.doi.org/10.13039/501100014772,"Advanced Centre for Automotive Research and Testing, University of Melbourne",
http://dx.doi.org/10.13039/501100007179,"Advanced Centre for Treatment, Research and Education in Cancer",
http://dx.doi.org/10.13039/501100010489,"Advanced Centre for Treatment, Research and Education in Cancer, Tata Memorial Centre",R
http://dx.doi.org/10.13039/501100007742,"Advanced Centre of Research in High Energy Materials, University of Hyderabad",
http://dx.doi.org/10.13039/100010444,"Advanced Digital Sciences Center",
http://dx.doi.org/10.13039/100016388,"Advanced Distributed Learning Initiative",
http://dx.doi.org/10.13039/100016389,"Advanced Exploration Systems",
http://dx.doi.org/10.13039/100006388,"Advanced Fiber Technologies",
http://dx.doi.org/10.13039/100008164,"Advanced Foods and Materials Canada",
http://dx.doi.org/10.13039/100008165,"Advanced Foods and Materials Network",
http://dx.doi.org/10.13039/100017272,"Advanced Grid Research and Development",
http://dx.doi.org/10.13039/501100006674,"Advanced Information and Communication Technology Center, Sharif University of Technology",
http://dx.doi.org/10.13039/501100020958,"Advanced Information and Communication Technology for Innovation",
http://dx.doi.org/10.13039/501100016085,"Advanced Innovation Center for Human Brain Protection, Capital Medical University",
http://dx.doi.org/10.13039/501100019597,"Advanced Instrumentation Research Facility",
http://dx.doi.org/10.13039/100018075,"Advanced Light Source",
http://dx.doi.org/10.13039/501100009027,"Advanced Low Carbon Technology Research and Development Program",
http://dx.doi.org/10.13039/501100006725,"Advanced Machining Technology and Development Association",
http://dx.doi.org/10.13039/501100007728,"Advanced Manufacturing Cooperative Research Centre",
http://dx.doi.org/10.13039/100013813,"Advanced Manufacturing Growth Centre",
http://dx.doi.org/10.13039/100006116,"Advanced Manufacturing Office",
http://dx.doi.org/10.13039/501100014981,"Advanced Manufacturing Project of Provincial School Construction of Jilin Province",
http://dx.doi.org/10.13039/501100020270,"Advanced Materials and Bioengineering Research",
http://dx.doi.org/10.13039/100001927,"Advanced Medical Research Foundation",
http://dx.doi.org/10.13039/100004311,"Advanced Micro Devices",
http://dx.doi.org/10.13039/100006389,"Advanced Photon Sciences",
http://dx.doi.org/10.13039/501100019321,"Advanced Research Center for Green Materials Science and Technology, National Taiwan University",
http://dx.doi.org/10.13039/100009224,"Advanced Research Projects Agency",
http://dx.doi.org/10.13039/100006133,"Advanced Research Projects Agency - Energy",
http://dx.doi.org/10.13039/501100006265,"Advanced Science Institute",
http://dx.doi.org/10.13039/100015406,"Advanced Science and Technology Institute",
http://dx.doi.org/10.13039/100006192,"Advanced Scientific Computing Research",
http://dx.doi.org/10.13039/100017106,"Advanced Steel Processing and Products Research Center",
http://dx.doi.org/10.13039/100016689,"Advanced Storage Research Consortium",
http://dx.doi.org/10.13039/100012824,"Advanced Technology Investment Company",
http://dx.doi.org/10.13039/100014381,"Advantage West Midlands",
http://dx.doi.org/10.13039/100006390,"Advatech Pacific",
http://dx.doi.org/10.13039/100005324,"Advertising Educational Foundation",
http://dx.doi.org/10.13039/501100019826,"Advocacia-Geral da União",
http://dx.doi.org/10.13039/100012178,"Advocacy for Neuroacanthocytosis Patients",
http://dx.doi.org/10.13039/100010832,"Aegis Foundation",
http://dx.doi.org/10.13039/100012235,"Aeglea BioTherapeutics",
http://dx.doi.org/10.13039/501100002705,"Aegon",
http://dx.doi.org/10.13039/100009342,"Aeras Global Tuberculosis Vaccine Foundation",
http://dx.doi.org/10.13039/100006391,"AeroDynamic Solutions",
http://dx.doi.org/10.13039/501100006084,"Aeronautical Development Agency",
http://dx.doi.org/10.13039/501100004750,"Aeronautical Science Foundation of China",
http://dx.doi.org/10.13039/100016821,"Aeronautics Research Mission Directorate",
http://dx.doi.org/10.13039/100007549,"Aeronautics Research and Development Board",
http://dx.doi.org/10.13039/100012069,"Aerosol Society",
http://dx.doi.org/10.13039/501100014892,"Aerospace Center Hospital",
http://dx.doi.org/10.13039/100013581,"Aerospace Medical Association",
http://dx.doi.org/10.13039/100013623,"Aerospace Medical Association Foundation",
http://dx.doi.org/10.13039/100013406,"Aerospace Technology Institute",
http://dx.doi.org/10.13039/501100007292,"Aerostatic Science Foundation",
http://dx.doi.org/10.13039/100007536,"Aesculap Implant Systems",
http://dx.doi.org/10.13039/100003559,"Aesthetic Surgery Education and Research Foundation",
http://dx.doi.org/10.13039/100003601,"Aetna",
http://dx.doi.org/10.13039/100000045,"Aetna Foundation",
http://dx.doi.org/10.13039/100003666,"Affiliated American CSA Foundation",
http://dx.doi.org/10.13039/100004743,"Affiliated Computer Services",
http://dx.doi.org/10.13039/501100015375,"Affiliated Hospital of Southwest Medical University",
http://dx.doi.org/10.13039/100000940,"Aflac",
http://dx.doi.org/10.13039/501100009458,"AfriSam",
http://dx.doi.org/10.13039/501100002350,"Africagrowth Institute",
http://dx.doi.org/10.13039/501100011858,"African Academy of Sciences",
http://dx.doi.org/10.13039/100013841,"African American Intellectual History Society",
http://dx.doi.org/10.13039/100013582,"African American Success Foundation",
http://dx.doi.org/10.13039/100014663,"African Bird Club",
http://dx.doi.org/10.13039/501100007358,"African Capacity Building Foundation",
http://dx.doi.org/10.13039/100004424,"African Development Bank Group",
http://dx.doi.org/10.13039/501100002351,"African Federation for Emergency Medicine",
http://dx.doi.org/10.13039/100011323,"African Fellowship Trust",
http://dx.doi.org/10.13039/501100007689,"African Institute for Agrarian Studies",
http://dx.doi.org/10.13039/501100007114,"African Institute for Mathematical Sciences",
http://dx.doi.org/10.13039/501100007174,"African Laser Centre, Council for Scientific and Industrial Research",
http://dx.doi.org/10.13039/501100004967,"African Mathematics Millennium Science Initiative",
http://dx.doi.org/10.13039/501100009497,"African Population and Health Research Center",
http://dx.doi.org/10.13039/100007548,"African Safari Club Of Florida Conservation Fund",
http://dx.doi.org/10.13039/100013445,"African Studies Association",
http://dx.doi.org/10.13039/100014671,"African Studies Association of the UK",
http://dx.doi.org/10.13039/501100011951,"African Union",
http://dx.doi.org/10.13039/501100015776,"African Union Commission",
http://dx.doi.org/10.13039/501100005749,"African University of Science and Technology",
http://dx.doi.org/10.13039/100013583,"Afya Bora Consortium",
http://dx.doi.org/10.13039/100010723,"Afyon Kocatepe Üniversitesi",
http://dx.doi.org/10.13039/100011138,"AgBioResearch, Michigan State University",
http://dx.doi.org/10.13039/100016321,"AgNovos Healthcare",
http://dx.doi.org/10.13039/100007608,"AgResearch",
http://dx.doi.org/10.13039/100004698,"AgStar Financial Services, ACA",
http://dx.doi.org/10.13039/100004448,"Aga Khan Foundation",
http://dx.doi.org/10.13039/100009384,"Aga Khan Foundation Canada",
http://dx.doi.org/10.13039/100013129,"Against Breast Cancer",
http://dx.doi.org/10.13039/501100003492,"Agda och Herman Järnhardts Stiftelse",
http://dx.doi.org/10.13039/100008742,"Age Endeavour Fellowship",
http://dx.doi.org/10.13039/501100000629,"Age UK",
http://dx.doi.org/10.13039/100015114,"Aged and Disability Advocacy Australia",
http://dx.doi.org/10.13039/501100011061,"Agence Française de Développement",
http://dx.doi.org/10.13039/501100005905,"Agence Française de Lutte contre le Dopage",
http://dx.doi.org/10.13039/501100007545,"Agence Française de Sécurité Sanitaire de l'Environnement et du Travail",
http://dx.doi.org/10.13039/501100007542,"Agence Française de Sécurité Sanitaire des Produits de Santé",
http://dx.doi.org/10.13039/501100006676,"Agence Nationale Des Parcs Nationaux",
http://dx.doi.org/10.13039/501100003323,"Agence Nationale de Recherches sur le Sida et les Hépatites Virales",
http://dx.doi.org/10.13039/501100007546,"Agence Nationale de Sécurité Sanitaire de l’Alimentation, de l’Environnement et du Travail",
http://dx.doi.org/10.13039/501100007543,"Agence Nationale de Sécurité du Médicament et des Produits de Santé",
http://dx.doi.org/10.13039/501100001665,"Agence Nationale de la Recherche",
http://dx.doi.org/10.13039/501100006744,"Agence Nationale pour la Gestion des Déchets Radioactifs",
http://dx.doi.org/10.13039/501100008952,"Agence Nationale pour le Développement de la Recherche Universitaire",
http://dx.doi.org/10.13039/501100005304,"Agence Nationale pour le Développement de la Recherche en Santé",
http://dx.doi.org/10.13039/501100014160,"Agence Régionale de Santé Hauts-de-France",
http://dx.doi.org/10.13039/100018683,"Agence Régionale de Santé Martinique",
http://dx.doi.org/10.13039/501100014183,"Agence Régionale de Santé Nord-Pas-de-Calais",
http://dx.doi.org/10.13039/501100008014,"Agence Régionale de Santé de Champagne-Ardenne",
http://dx.doi.org/10.13039/501100017007,"Agence Régionale de Santé Île-de-France",
http://dx.doi.org/10.13039/501100005305,"Agence Thématique de Recherche en Sciences de la Santé",
http://dx.doi.org/10.13039/501100002708,"Agence Universitaire de la Francophonie",
http://dx.doi.org/10.13039/100018682,"Agence de Santé de Guadeloupe, Saint-Martin, Saint-Barthélemy",
http://dx.doi.org/10.13039/100007530,"Agence de l'Eau Adour-Garonne",
http://dx.doi.org/10.13039/501100007758,"Agence de l'Eau Rhône Méditerranée Corse",
http://dx.doi.org/10.13039/501100007755,"Agence de l'Eau Seine-Normandie",
http://dx.doi.org/10.13039/501100003031,"Agence de l'Environnement et de la Maîtrise de l'Energie",
http://dx.doi.org/10.13039/501100007756,"Agence de l'Oriental",
http://dx.doi.org/10.13039/501100011574,"Agence de l'eau Loire-Bretagne",
http://dx.doi.org/10.13039/501100018833,"Agence de l'innovation de Défense",
http://dx.doi.org/10.13039/501100006005,"Agence de la Biomédecine",
http://dx.doi.org/10.13039/501100017171,"Agence de la transition écologique",
http://dx.doi.org/10.13039/501100011550,"Agence de l’Eau Artois-Picardie",
http://dx.doi.org/10.13039/501100011551,"Agence de l’Eau Rhin-Meuse",
http://dx.doi.org/10.13039/501100007759,"Agence des Aires Marines Protégées",
http://dx.doi.org/10.13039/501100014330,"Agence française pour la biodiversité",
http://dx.doi.org/10.13039/100017181,"Agence nationale pour l'amélioration des conditions de travail",
http://dx.doi.org/10.13039/501100006542,"Agencia Antidroga de la Comunidad de Madrid",
http://dx.doi.org/10.13039/501100007757,"Agencia Canaria de Investigación, Innovación y Sociedad de la Información",
http://dx.doi.org/10.13039/100010145,"Agencia Córdoba Ciencia",
http://dx.doi.org/10.13039/100018888,"Agencia Espacial Mexicana",
http://dx.doi.org/10.13039/501100004892,"Agencia Española de Cooperación Internacional para el Desarrollo",
http://dx.doi.org/10.13039/501100007761,"Agencia Española de Medicamentos y Productos Sanitarios",
http://dx.doi.org/10.13039/501100011033,"Agencia Estatal de Investigación",
http://dx.doi.org/10.13039/501100007752,"Agencia Laín Entralgo",
http://dx.doi.org/10.13039/501100014771,"Agencia Nacional de Hidrocarburos",
http://dx.doi.org/10.13039/100008725,"Agencia Nacional de Investigación e Innovación",
http://dx.doi.org/10.13039/501100020884,"Agencia Nacional de Investigación y Desarrollo",
http://dx.doi.org/10.13039/501100003074,"Agencia Nacional de Promoción Científica y Tecnológica",
http://dx.doi.org/10.13039/501100015890,"Agencia Santafesina de Ciencia, Tecnología e Innovación",
http://dx.doi.org/10.13039/501100007760,"Agencia de Cooperación Internacional de Las Illes Balears",
http://dx.doi.org/10.13039/501100006266,"Agencia de Desarrollo Económico",
http://dx.doi.org/10.13039/501100006461,"Agencia de Innovación y Desarrollo de Andalucía",
http://dx.doi.org/10.13039/501100012512,"Agencia de Medio Ambiente y Agua de Andalucía",
http://dx.doi.org/10.13039/501100005073,"Agency for Defense Development",
http://dx.doi.org/10.13039/100008417,"Agency for Health Care Policy and Research",
http://dx.doi.org/10.13039/100000133,"Agency for Healthcare Research and Quality",
http://dx.doi.org/10.13039/501100003087,"Agency for Natural Resources and Energy",
http://dx.doi.org/10.13039/501100001348,"Agency for Science, Technology and Research",
http://dx.doi.org/10.13039/100005220,"Agency for Toxic Substances and Disease Registry",
http://dx.doi.org/10.13039/501100020016,"Agensi Nuklear Malaysia",
http://dx.doi.org/10.13039/100012331,"Agentschap Innoveren en Ondernemen",
http://dx.doi.org/10.13039/501100003221,"Agentschap NL",
http://dx.doi.org/10.13039/501100003132,"Agentschap voor Innovatie door Wetenschap en Technologie",
http://dx.doi.org/10.13039/100008750,"Agentschap voor Natuur en Bos",
http://dx.doi.org/10.13039/501100009553,"Agentura Pro Zdravotnický Výzkum České Republiky",
http://dx.doi.org/10.13039/501100003194,"Agentúra Ministerstva školstva, vedy, výskumu a športu SR",
http://dx.doi.org/10.13039/501100005357,"Agentúra na Podporu Výskumu a Vývoja",
http://dx.doi.org/10.13039/501100003197,"Agenzia Italiana del Farmaco, Ministero della Salute",
http://dx.doi.org/10.13039/501100014836,"Agenzia Italiana per la Cooperazione allo Sviluppo",
http://dx.doi.org/10.13039/100016108,"Agenzia Nazionale di Valutazione del Sistema Universitario e della Ricerca",
http://dx.doi.org/10.13039/501100007754,"Agenzia Regionale del Lazio per i Trapianti e le Patologie Connesse",
http://dx.doi.org/10.13039/501100007753,"Agenzia Regionale per i Parchi",
